id,domain,model,method,question,gold,answer,confidence_raw,confidence,correct,parse_success,raw_response
mgsm_ja_074,math,claude-sonnet-4-6,ling_1s,シーラは5つの携帯電話を3回払いで、それぞれ$150で購入した。各ユニットに、2%の利息が請求される。シーラは3カ月間、毎月いくら払うことになるか？,255,[計算過程],,,0,0,回答: [計算過程]\n5台 × $150 = $750（元本）\n利息 = $750 × 2% = $15\n合計 = $750 + $15 = $765\n月払い = $765 ÷ 3 = $255\n\n回答: 255\n確信度: かなり自信がある
mgsm_ja_075,math,claude-sonnet-4-6,ling_1s,アーティーはファーマーズマーケットでフラワースタンドを開いています。彼は3種類の花、マリーゴールド、ペチュニア、ベゴニアを売っています。マリーゴールドは1鉢$2.74、ペチュニアは1鉢$1.87、ベゴニアは1鉢$2.12です。アーティーはお釣りを今日持っていないので、彼はすべてを、最も近いドル単位で価格設定することに決めました。もしもアーティーがマリーゴールドを12鉢、ペチュニアを9鉢、ベゴニアを17鉢売るとしたら、彼はいくら売ることができますか？,88,88,,,1,0,回答の計算:\n- マリーゴールド: $2.74 → 最も近いドル = $3、12鉢 × $3 = $36\n- ペチュニア: $1.87 → 最も近いドル = $2、9鉢 × $2 = $18\n- ベゴニア: $2.12 → 最も近いドル = $2、17鉢 × $2 = $34\n\n合計: $36 + $18 + $34 = $88\n\n回答: 88\n確信度: ほぼ確実
mgsm_ja_076,math,claude-sonnet-4-6,ling_1s,ルークは浜辺で砂の城を作り時間を過ごしている。彼は最終的に、砂の城の各階層は、その下の階層の半分の広さであると気付きます。もしも彼が、4階層の砂の城を作って、一番上の階の広さが16平方フィートの場合、各階層の平均の広さはどれくらいですか？,60,60,,,1,0,各階層の広さを計算します。\n\n一番上（4階）: 16平方フィート\n3階: 16 × 2 = 32平方フィート\n2階: 32 × 2 = 64平方フィート\n1階: 64 × 2 = 128平方フィート\n\n合計: 16 + 32 + 64 + 128 = 240平方フィート\n平均: 240 ÷ 4 = 60平方フィート\n\n回答: 60\n確信度: ほぼ確実
mgsm_ja_077,math,claude-sonnet-4-6,ling_1s,セシリアは新しい子犬を買ったばかりだ。彼女の獣医によると、彼女は子犬に毎日、最初の180日間は、ドッグフードを1カップ与える必要がある。それから、犬の寿命の残り期間、ドッグフードを2カップ与える必要がある。ドッグフード1袋に110カップ分入っている場合、セシリアは最初の1年間何袋のドッグフードがいるか？,5,5,,,1,0,回答の計算過程：\n- 最初の180日間：1カップ/日 × 180日 = 180カップ\n- 1年は365日なので、残り：365 - 180 = 185日\n- 残り185日間：2カップ/日 × 185日 = 370カップ\n- 合計：180 + 370 = 550カップ\n- 必要な袋数：550 ÷ 110 = 5袋\n\n回答: 5\n確信度: ほぼ確実
mgsm_ja_078,math,claude-sonnet-4-6,ling_1s,レイモンドがサラが洗濯した分の半分洗濯をして、サラはデイビッドと同じくらい洗濯をした場合、サラが400ポンド洗濯をしたら、レイモンドとデイビッドの洗濯した量はどれだけの違いがありますか。,100,200,,,0,0,回答: 200\n確信度: ほぼ確実
mgsm_ja_079,math,claude-sonnet-4-6,ling_1s,ビンセントは3本で$2.50のパッケージか、2本で$1のパッケージで花を買えます。よりお得な価格で、18本の花を買ったら、いくらお得になりますか？,6,6,,,1,0,まず、それぞれのパッケージの1本あたりの価格を計算します。\n\n- 3本で$2.50 → 1本あたり $2.50/3 ≈ $0.833\n- 2本で$1.00 → 1本あたり $1.00/2 = $0.50\n\n2本で$1のパッケージの方がお得です。\n\n18本を2本パッケージで買う場合：\n18 ÷ 2 = 9パッケージ\n9 × $1.00 = $9.00\n\n18本を3本パッケージで買う場合：\n18 ÷ 3 = 6パッケージ\n6 × $2.50 = $15.00\n\n差額：$15.00 - $9.00 = $6.00\n\n回答: 6\n確信度: ほぼ確実
mgsm_ja_080,math,claude-sonnet-4-6,ling_1s,ジョンは犬の里親になります。犬をトリマーに連れて行き、$100かかります。トリマーは彼に、新しい顧客用の30%割引を提供します。トリミングの費用はいくらになりますか？,70,70,,,1,0,回答: 70\n確信度: ほぼ確実
mgsm_ja_081,math,claude-sonnet-4-6,ling_1s,2人の少女がそれぞれ24リットルの水を6分の1飲んだ。それから男の子が水を6リットル飲んだ。何リットルの水が残ったか？,10,34,,,0,0,回答: 34\n確信度: ほぼ確実
mgsm_ja_082,math,claude-sonnet-4-6,ling_1s,チャーリーは10個のシールがあります。モールのストアで21個のシールを買い、誕生日に23個のシールをもらいました。それからチャーリーはそのうちの9個を妹にあげて、28個をグリーティングカードに使いました。チャーリーには何枚のシールが残っていますか？,17,17,,,1,0,回答: 17\n確信度: ほぼ確実
mgsm_ja_083,math,claude-sonnet-4-6,ling_1s,グレースの体重は125ポンドです。アレックスの体重はグレースの体重の4倍よりも2ポンド軽いです。彼女達の体重の合計は何ポンドですか？,623,623,,,1,0,回答: 623\n確信度: ほぼ確実
mgsm_ja_084,math,claude-sonnet-4-6,ling_1s,ダンはバラの苗を3つ植えます。それぞれのバラの苗には25本のバラがあります。それぞれのバラには8個のとげがあります。全部で何個のとげがありますか？,600,600,,,1,0,回答: 600\n確信度: ほぼ確実
mgsm_ja_085,math,claude-sonnet-4-6,ling_1s,サッカーチームが22試合行った。彼らは負けた試合の数よりも8試合多く勝った。彼らは何回勝ったか？,15,15,,,1,0,回答: 15\n確信度: ほぼ確実
mgsm_ja_086,math,claude-sonnet-4-6,ling_1s,ジーンはお土産のTシャツでキルトを縫っています。彼はバケーションに行くごとに1枚シャツを得ます。すべてのシャツがそれぞれのキルトのブロックとなります。各列に、異なる年のバケーションのブロックが使用されています。彼は23歳の時から年に4回バケーションに行っています。彼は現在34歳です。全部で何個のキルトのブロックがありますか？,44,44,,,1,0,回答: 44\n確信度: かなり自信がある
mgsm_ja_087,math,claude-sonnet-4-6,ling_1s,グレッグはリマインダーとして、1日に3度アラームが鳴るようにセットしています。グレッグがオフにするまで鳴り続けます。今日最初にアラームがなり、4回鳴りました。2度目に鳴った時、1度目に鳴った回数の3倍長く鳴りました。3度目に鳴った時は、2度目の長さの半分鳴りました。全部で何回アラームは鳴りましたか？,22,22,,,1,0,回答: 22\n確信度: かなり自信がある
mgsm_ja_088,math,claude-sonnet-4-6,ling_1s,ある企業は従業員に毎月$600払います。その会社は、5年間在籍した従業員の給料を毎年、当初の給料の10％ずつ増加させる方針を取り入れています。シルヴィーが、昨年の12月に、入社5年目を迎えた場合、彼女があと3年務めた後の年俸はいくらになりますか？,9360,9360,,,1,0,"まず、月給$600から年俸を計算します。\n年俸 = $600 × 12 = $7,200\n\n昨年12月に入社5年目を迎えたので、その時点から給料が増加し始めます。\n\n「あと3年務めた後」なので、3回の昇給が行われます。\n\n毎年10%増加（当初の給料の10%ずつ）：\n- 当初の給料の10% = $7,200 × 10% = $720\n\nこれは複利ではなく、当初給料の10%ずつの固定増加と解釈します。\n\n1年後: $7,200 + $720 = $7,920\n2年後: $7,920 + $720 = $8,640\n3年後: $8,640 + $720 = $9,360\n\n回答: 9360\n確信度: かなり自信がある"
mgsm_ja_089,math,claude-sonnet-4-6,ling_1s,"マリリンの最初のレコードはハラルドの10倍売れました。彼らが合わせて88,000枚売っていた場合、ハラルドは何枚売りましたか？",8000,8000,,,1,0,回答: 8000\n確信度: ほぼ確実
mgsm_ja_090,math,claude-sonnet-4-6,ling_1s,クリスティーナは誕生日会を計画しており、4分の1の出席者は参加しないので、各招待客につき.75個のギフトバッグが必要です。彼女は16人の友人を招待しました。ギフトバッグはそれぞれ$2です。彼女はいくら使うことになりますか？,24,24,,,1,0,回答: 24\n確信度: ほぼ確実
mgsm_ja_091,math,claude-sonnet-4-6,ling_1s,ティラノザウルスのテッドは恐竜ピクニックにポテトサラダを持っていこうと計画していました。彼は大人の恐竜はポテトサラダを10lbs食べ、子供は大人の半分を食べるとわかっています。テッドが皆に十分食べてもらいたいと思っている場合、もしも20匹の大人と5匹の子供がピクニックに参加するなら、何ポンドのポテトサラダをピクニックに持っていく必要がありますか？,225,225,,,1,0,回答: 225\n確信度: ほぼ確実
mgsm_ja_092,math,claude-sonnet-4-6,ling_1s,ジャンにはマルシアの3倍の数のペットを飼っています。マルシアはシンディーよりも2匹多くペットを飼っています。もしシンディーが4匹のペットを飼っているなら、3人は全部で何匹のペットを飼っていますか？,28,22,,,0,0,回答: 22\n確信度: ほぼ確実
mgsm_ja_093,math,claude-sonnet-4-6,ling_1s,エミリーはエイミー、ジャクソン、コリー、ジェームスという名前の4人の子供がいる。エイミーはジャクソンより5歳年上で、コリーより2歳若い。ジェームスが10歳で、コリーより1年若い場合、ジャクソンは何歳？,4,6,,,0,0,回答: 6\n確信度: ほぼ確実
mgsm_ja_094,math,claude-sonnet-4-6,ling_1s,リーはかつて、ジェラルドが400メートルハードルを走るよりも、2秒速いスピードで400メートルハードルを走ることができた。だがジェラルドが彼の食事を変えて、スピードが10%改善した。もしもリーが400メートルハードルを38秒で走ることができたら、食事を改善したジェラルドは400メートルハードルを何秒で走ることができるか？,36,36,,,1,0,食事改善前のジェラルドの時間を求める。\n\nリーは38秒で走れる。\nリーはジェラルドより2秒速い → ジェラルドは38 + 2 = 40秒\n\nジェラルドが10%スピード改善 → 時間は10%短縮\n40 × (1 - 0.1) = 40 × 0.9 = 36秒\n\n回答: 36\n確信度: かなり自信がある
mgsm_ja_095,math,claude-sonnet-4-6,ling_1s,近所では、ペットのウサギの数がペットの犬と猫を合わせた数よりも12匹少ない。犬1匹あたり2匹の猫がおり、犬の数は60匹だとすると、全部で近所には何匹のペットがいますか？,348,348,,,1,0,回答: 348\n確信度: ほぼ確実
mgsm_ja_096,math,claude-sonnet-4-6,ling_1s,5年生の生徒200人のうち、2/5の生徒が男の子で、女の子の2/3がガールスカウトに入っている。ガールスカウトに入っていない女の子は何人？,40,40,,,1,0,回答: 40\n確信度: ほぼ確実
mgsm_ja_097,math,claude-sonnet-4-6,ling_1s,ハリーは昨夜9時間寝ました。彼の友達のジェームスはハリーが寝た分の2/3だけしか寝ませんでした。ハリーはジェームズより、何時間多く寝ましたか？,3,3,,,1,0,回答: 3\n確信度: ほぼ確実
mgsm_ja_098,math,claude-sonnet-4-6,ling_1s,フリーダがトマトの缶詰でソースを作ると、そのボリュームが半分減る。彼女が使うそれぞれ16オンスのトマト缶には3つのトマトが入っている。トマトソースの最後のバッチには32オンス入っていた。フリーダはトマトをいくつ使った？,12,12,,,1,0,回答: 12\n確信度: ほぼ確実
mgsm_ja_099,math,claude-sonnet-4-6,ling_1s,車が高速道路に並んでいる。そのうちの何台かは、渋滞の最初の15分間を走り、次の20台は渋滞の残りの15分を走っている。列のうち、5台の車は渋滞を走らなくていいよう、出口から出た。もともと30台の車が高速道路にいたのなら、渋滞の最初の15分間を走った車は何台いる？,5,5,,,1,0,回答: 5\n確信度: どちらともいえない
mgsm_ja_100,math,claude-sonnet-4-6,ling_1s,マリーは熱心な演芸家です。昨日、彼女はお気に入りの育種場から18個の新しい鉢植えを受け取りました。彼女はすでに、彼女の広い田舎の家の、40の窓枠にそれぞれ2つの鉢植えを所有している。気が大きくなった彼女は、各窓枠から、1つの鉢植えを友達や家族に明日あげることにした。マリーにはいくつの鉢植えが残る？,58,98,,,0,0,回答: 98\n確信度: かなり自信がある
mgsm_ja_101,math,claude-sonnet-4-6,ling_1s,ジェロームは特定の日に彼を訪ねてくる4人の友達がいます。最初の友達はジェロームがドアを開けるまでに、20回呼び鈴を鳴らし、2人目の友達はジェロームの最初の友達の1/4回鳴らしました。3人目の友達は呼び鈴を4人目の友達よりも10回多く鳴らしました。もしも4人目の友達が呼び鈴を60回鳴らしたら、呼び鈴は何回鳴りましたか？,175,155,,,0,0,回答: 155\n確信度: ほぼ確実
mgsm_ja_102,math,claude-sonnet-4-6,ling_1s,ソロは科学の教科書を4ページ、社会学の教科書を20ページ、歴史の教科書を7ページ、地理の教科書を8ページ読まねばならい。ソロは月曜日15ページ読んだ。彼が読み終わるまでに後4日ある場合、平均で1日に何ページ読む必要がある？,6,[数値のみ],,,0,0,回答: [数値のみ]\n\nまず合計ページ数を計算します：\n4 + 20 + 7 + 8 = 39ページ\n\n月曜日に15ページ読んだので、残りは：\n39 - 15 = 24ページ\n\n残り4日で24ページを読む必要があるので、1日平均：\n24 ÷ 4 = 6ページ\n\n回答: 6\n確信度: ほぼ確実
mgsm_ja_103,math,claude-sonnet-4-6,ling_1s,ジョンは朝ごはん、昼ごはん、夕飯の時に1杯の水を飲むことが好きだ。最終的に、彼はベッドに行く前にも1杯飲む。ジョンは平日毎日これをするが、週末はリラックスしたいと思っており、夕飯時には代わりにソーダを飲む。彼は週に何倍の水を飲むか？,26,17,,,0,0,回答: 17\n確信度: ほぼ確実
mgsm_ja_104,math,claude-sonnet-4-6,ling_1s,海から流れてくる霧堤が、街を覆う。街の3マイルを覆うごとに10分かかる。もしも街が、海辺から反対の陸の端まで42マイルなら、街全体を霧が覆うまでに何分かかる？,140,140,,,1,0,回答: 140\n確信度: ほぼ確実
mgsm_ja_105,math,claude-sonnet-4-6,ling_1s,ポピーは1000ピースのジグソーパズルを解いている。彼女は4分の1のピースをボードにはめて、彼女の母親が残りの3分の1をはめる。残りいくつのパズルのピースがはめられずに残っている？,500,500,,,1,0,回答: 500\n確信度: かなり自信がある
mgsm_ja_106,math,claude-sonnet-4-6,ling_1s,コディーはアミールが食べる量の3倍のクッキーを食べます。アミールがもしも5枚のクッキーを食べるとすると、彼らは二人で何枚のクッキーを食べますか？,20,20,,,1,0,回答: 20\n確信度: ほぼ確実
mgsm_ja_107,math,claude-sonnet-4-6,ling_1s,ジョンは3箱持っています。それぞれの箱は5インチ×6インチ×4インチです。壁は1インチの暑さです。3箱全部の内容量はどれくらいですか？,72,[数値のみ],,,0,0,回答: [数値のみ]\n\nまず1箱の内寸を計算します。\n壁の厚さが1インチなので、各辺から2インチ（両側）引きます。\n内寸: (5-2)×(6-2)×(4-2) = 3×4×2 = 24立方インチ\n\n3箱分: 24×3 = 72\n\n回答: 72\n確信度: かなり自信がある
mgsm_ja_108,math,claude-sonnet-4-6,ling_1s,フランキーは毎晩宿題が終わった後にテレビを観ます。月曜日と火曜日、彼はそれぞれの日のお気に入りの番組の1時間のエピソードを観ました。水曜日、彼は30分のエピソードをいくつか観ました。木曜日、彼は宿題を早く終わらせて、1時間のエピソードと30分の番組を観ました。金曜日の週末、彼は遅くまで起きて、1時間のエピソードを2つ観ました。もしも彼が全部でテレビを7時間観たとすると、水曜日に彼は30分のエピソードをいくつ観ましたか？,3,3,,,1,0,月曜日: 1時間\n火曜日: 1時間\n水曜日: 30分 × n\n木曜日: 1時間 + 30分 = 1.5時間\n金曜日: 1時間 × 2 = 2時間\n\n合計: 1 + 1 + 0.5n + 1.5 + 2 = 7\n5.5 + 0.5n = 7\n0.5n = 1.5\nn = 3\n\n回答: 3\n確信度: ほぼ確実
mgsm_ja_109,math,claude-sonnet-4-6,ling_1s,ヘンリーは地元のコンテストのためにクッキーを作っています。彼は去年焼いた数の2倍焼きたいと思っています。焼き終えたら、彼は実際に、思っていた数より15枚多く焼いていることに気付きました。彼はクッキーを冷やすために取り出しながら、それらのうち5枚を取り除き、現在全部で110枚のクッキーがあります。ヘンリーは去年、何枚のクッキーを焼きましたか？,50,50,,,1,0,回答: 50\n確信度: ほぼ確実
mgsm_ja_110,math,claude-sonnet-4-6,ling_1s,地元のガソリンステーションは、1ガロン$3.00で売っている。アプリ会社は、このガソリンステーションで給油すれば、1ガロンごとに$.20キャッシュバックしてくれる。もしも誰かが10ガロンのガソリンを買えば、キャッシュバックされた後のガス料金はいくらになりますか？,28,28,,,1,0,回答: 28\n確信度: ほぼ確実
mgsm_ja_111,math,claude-sonnet-4-6,ling_1s,マルセルとベトリースはどちらが多くのフルーツロールを食べられるか競い合っており、彼らは見つけただけのフルーツロールを広げた。残念ながら、誰かが間違えており、ベトリースのものは、2ロール分の幅で、24ロール分の長さだった一方、マルセルのものは、3ロール分の幅で、14ロール分の長さだった。彼らがすべての量食べたとすると、彼らは平均でどれだけ食べたか？,45,45,,,1,0,ベトリースの食べた量: 2 × 24 = 48ロール\nマルセルの食べた量: 3 × 14 = 42ロール\n合計: 48 + 42 = 90ロール\n平均: 90 ÷ 2 = 45ロール\n\n回答: 45\n確信度: ほぼ確実
mgsm_ja_112,math,claude-sonnet-4-6,ling_1s,ジュリアのボートが、湖を運転中に水漏れを起こした。ボートは彼女が岸辺に向かい10フィートこぐたびに、2リットルの水が入っか。岸辺は64秒先だった。ジュリアが岸辺にたどり着くまでに、どれだけの水がボートに入ったか？,16,[数値のみ],,,0,0,回答: [数値のみ]\n\nまず問題を整理します：\n- 10フィートこぐごとに2リットルの水が入る\n- 岸辺は64フィート先（「64秒先」とありますが、文脈からフィートと解釈）\n\n64フィート ÷ 10フィート = 6.4 → 6回（または6.4回）\n\n問題文が少し不明瞭ですが、64フィートとして計算：\n64 ÷ 10 = 6.4回\n6.4 × 2 = 12.8リットル\n\nしかし、整数で考えると：\n6回 × 2リットル = 12リットル\n\n「64秒」という記述が気になりますが、問題の流れから64フィートと解釈し、6.4×2=12.8、または単純に64/10×2=12.8\n\n回答: 12.8\n確信度: あまり自信がない
mgsm_ja_113,math,claude-sonnet-4-6,ling_1s,教室には、その教室を順番に使う4人の教師に共有される、ホワイトボードがある。各先生は1日に2クラスあり、各クラスでホワイトボードを使う。もしもホワイトボードが1回のクラスで3回掃除されるとしたら、ホワイトボードは1日に何回掃除されますか？,24,24,,,1,0,回答: 24\n確信度: ほぼ確実
mgsm_ja_114,math,claude-sonnet-4-6,ling_1s,ライアンは彼の庭に、1日に2つの花を植える。15日後、5つの花が育たなかったとすると、彼はいくつの花を持っているか？,25,25,,,1,0,回答: 25\n確信度: ほぼ確実
mgsm_ja_115,math,claude-sonnet-4-6,ling_1s,ジャマールの電話はブリタニーの電話の6倍多くの写真を保存できる。ブリタニーの電話が保存できる写真の最大の数は、ジャマールが動物園でアヒルを撮った写真の中の、鳥の数の50倍だ。もしもジャマールの携帯電話が、1800枚の写真を保存できる場合、ジャマールが動物園でアヒルを撮った写真に、何匹アヒルがいる？,6,6,,,1,0,回答の導出:\n1. ジャマールの電話は1800枚保存できる\n2. ジャマールの電話はブリタニーの電話の6倍多く保存できる\n   → ブリタニーの電話 = 1800 ÷ 6 = 300枚\n3. ブリタニーの電話の最大枚数(300)は、アヒルの数の50倍\n   → アヒルの数 = 300 ÷ 50 = 6匹\n\n回答: 6\n確信度: ほぼ確実
mgsm_ja_116,math,claude-sonnet-4-6,ling_1s,サーシャは材木の値段が、彼女がいくつか購入してから数か月で、50%上がっていることに気がつきました。彼女は残りがあるので、それらを売ることにしました。彼女は、2 x 4 x 10の板が10枚あり、それぞれ$10コストがかかります。彼女はまた、4 x 4 x 10の板も5枚あり、それらはそれぞれ$16で購入しました。彼女がすべて売った場合、彼女はいくら利益を得られますか？,90,90,,,1,0,回答と計算過程：\n\n2x4x10の板：\n- 購入価格：$10 × 10枚 = $100\n- 売却価格：$10 × 1.5 × 10枚 = $150\n- 利益：$50\n\n4x4x10の板：\n- 購入価格：$16 × 5枚 = $80\n- 売却価格：$16 × 1.5 × 5枚 = $120\n- 利益：$40\n\n合計利益：$50 + $40 = $90\n\n回答: 90\n確信度: ほぼ確実
mgsm_ja_117,math,claude-sonnet-4-6,ling_1s,ケイティはコーヒーを、小さじ数杯の砂糖と数杯のお湯を7:13の割合で作ります。全部で小さじ120杯の砂糖とお湯を使った場合、彼女が使った砂糖が小さじ何杯になるかを計算しなさい。,42,42,,,1,0,回答: 42\n確信度: ほぼ確実
mgsm_ja_118,math,claude-sonnet-4-6,ling_1s,ジョンは彼の3人の子供に2足の靴をそれぞれ購入します。それぞれ$60します。彼はいくら払いましたか？,360,360,,,1,0,回答: 360\n確信度: ほぼ確実
mgsm_ja_119,math,claude-sonnet-4-6,ling_1s,海辺の主な港の税関職員は、輸入車の2台分のコンテナをチェックしており、各コンテナには5台の車が中に入っている。次の日、さらに多くのコンテナが運び込まれ、港の車両の数は全部で30となった。すべてのコンテナに5台の車が入っていたとすると、2日目にいくつのコンテナが輸入されたかを計算しなさい。,4,4,,,1,0,回答: 4\n確信度: ほぼ確実
mgsm_ja_120,math,claude-sonnet-4-6,ling_1s,エイドリアンの給与総額は、リリアの給与よりも30%高い。4年後、彼の給与は上がり、4年前と比べて、40%収入を増やしていた。エイドリアンとリリアの給与が、同時に上がっていた場合、そしてエイドリアンが4年前、$40000稼いでいた場合、彼ら二人が4年後に受けとっか給与総額はいくらになりますか？,95200,99076.92,,,0,0,"問題を整理します。\n\n- エイドリアンの給与はリリアより30%高い\n- 4年前のエイドリアンの給与: $40,000\n- エイドリアンの給与は4年後に40%増加\n\nエイドリアンの4年前の給与: $40,000\nエイドリアンの4年後の給与: $40,000 × 1.4 = $56,000\n\nリリアの4年前の給与:\nエイドリアン = リリア × 1.3\n$40,000 = リリア × 1.3\nリリア = $40,000 / 1.3 ≈ $30,769.23\n\n同時に給与が上がった（同じ40%増）場合:\nリリアの4年後の給与: $30,769.23 × 1.4 ≈ $43,076.92\n\n二人の合計: $56,000 + $43,076.92 ≈ $99,076.92\n\n回答: 99076.92\n確信度: どちらともいえない"
mgsm_ja_121,math,claude-sonnet-4-6,ling_1s,ミゲルは、彼の絵に週に2パッドの紙を使う。もしも1パッドの紙に30枚入っているとすると、彼は毎月何枚の紙を使う？,240,240,,,1,0,回答: 240\n確信度: ほぼ確実
mgsm_ja_122,math,claude-sonnet-4-6,ling_1s,モリセットとケイルは、フルーツを持ってくるよう頼まれた。モリセットは5個のリンゴと8個のオレンジ、一方ケイルはモリセットの2倍の数のリンゴと半分の数のオレンジを持ってきた。彼らは全部でいくつフルーツを持っている？,27,45,,,0,0,回答: 45\n確信度: ほぼ確実
mgsm_ja_123,math,claude-sonnet-4-6,ling_1s,サディーは月曜日8時間寝た。次の2日間、宿題を終わらせなければならなかった彼女はそれぞれ2時間少ない時間寝た。もしも彼女が残りの週、その2日よりも1時間長く寝たら、彼女は1週間通して何時間寝たことになる？,48,50,,,0,0,回答: 50\n確信度: かなり自信がある
mgsm_ja_124,math,claude-sonnet-4-6,ling_1s,ロージーは1時間10マイルの速度で3時間走ります。その後、1時間5マイルの速度で走ります。彼女は7時間で何マイル走ることができますか？,50,50,,,1,0,回答: 50\n確信度: ほぼ確実
mgsm_ja_125,math,claude-sonnet-4-6,ling_1s,ジェニーは母親のオフィスで手伝いをしています。彼女には、切手が必要な60通の手紙の塊と、すでに切手が貼られた手紙の塊があります。切手が必要な手紙の3分の1に切手を貼ります。すでに切手を貼られた手紙の塊に今、30通の手紙があるとすると、ジェニーが作業を始めた時、その塊には何通の手紙がありました？,10,10,,,1,0,回答: 10\n確信度: ほぼ確実
mgsm_ja_126,math,claude-sonnet-4-6,ling_1s,ジュリアはシチューをご馳走するつもりで、自宅でのディナーパーティーのために準備をしていました。彼女はプラスチックのスプーンが足りないと気付き、新しいスプーンのパッケージを購入しました。後に、彼女の夫も、5本の新しいスプーンのパッケージを購入し、ジュリアに渡しました。ジュリアはシチューを作りながら、シチューの味見用に3本スプーンを使いました。後に、彼女はテーブルをセットしに行ったとき、全部で12本のスプーンがありました。ジュリアが購入したスプーンのパッケージには何本入っていましたか？,10,10,,,1,0,回答: 10\n確信度: ほぼ確実
mgsm_ja_127,math,claude-sonnet-4-6,ling_1s,ディランは、ソーセージバンを作るため、食品庫でチキンソーセージとフィッシュソーセージが必要だった。彼は38個のチキンソーセージと、チキンソーセージの数よりも6個多いフィッシュソーセージを買った。ディランは全部で何個のソーセージを買った？,82,82,,,1,0,回答: 82\n確信度: ほぼ確実
mgsm_ja_128,math,claude-sonnet-4-6,ling_1s,新しい学校に引っ越して以来、エイミーはリリーより20人多く友達を作りました。リリーが50人友達を作ったなら、リリーとアビーは合わせて何人友達を作りましたか？,120,120,,,1,0,回答: 120\n確信度: どちらともいえない
mgsm_ja_129,math,claude-sonnet-4-6,ling_1s,ウェルの母親はスイカ、トウガラシ、オレンジを地元の店で売っています。スイカは各トウガラシの値段の3倍の値段です。オレンジはスイカより5安いです。ディロンは店に4つのスイカ、20個のトウガラシ、10個のオレンジを送りました。トウガラシ1つが$15の場合、全部でいくらになりますか？,880,880,,,1,0,回答を導きます。\n\n- トウガラシ1つ = $15\n- スイカ1つ = トウガラシの3倍 = $15 × 3 = $45\n- オレンジ1つ = スイカより$5安い = $45 - $5 = $40\n\n合計:\n- スイカ4つ = 4 × $45 = $180\n- トウガラシ20個 = 20 × $15 = $300\n- オレンジ10個 = 10 × $40 = $400\n\n合計 = $180 + $300 + $400 = $880\n\n回答: 880\n確信度: ほぼ確実
mgsm_ja_130,math,claude-sonnet-4-6,ling_1s,ある病院は500人の患者を毎日診察します。それぞれの患者は平均24分間診察されます。医者は病院に、1時間$150請求します。病院は患者に1時間$200請求します。病院はこれらの診察でいくら収益を得られますか？,10000,[数値のみ],,,0,0,"回答: [数値のみ]\n\nまず計算します：\n- 500人 × 24分 = 12,000分 = 200時間/日\n- 医者への支払い：200時間 × $150 = $30,000\n- 患者からの収入：200時間 × $200 = $40,000\n- 収益：$40,000 - $30,000 = $10,000\n\n回答: 10000\n確信度: ほぼ確実"
mgsm_ja_131,math,claude-sonnet-4-6,ling_1s,ニッサは、サンタビレッジの彼女のデパートでエルフを演じる60人の期間従業員を雇います。3分の1のエルフが子供が彼らに吐いた後、辞めます。それから残りの10人が、子供が彼らのスネを蹴った後やめます。何人のエルフが残りますか？,30,30,,,1,0,回答: 30\n確信度: ほぼ確実
mgsm_ja_132,math,claude-sonnet-4-6,ling_1s,ジョゼフの5月の支出は$500でした。6月、彼の支出は$60少なくなりました。これら2か月の彼の支出の総額はいくらでしたか？,940,940,,,1,0,回答: 940\n確信度: ほぼ確実
mgsm_ja_133,math,claude-sonnet-4-6,ling_1s,パムとフレッドはカーニバルに行った。パムはジェットコースターに2回乗り、フレッドは4回乗った。その後、それぞれリュージュに2回乗った。それぞれ乗るために6チケット使うなら、彼らはその日何枚のチケットを使った？,60,60,,,1,0,回答: 60\n確信度: ほぼ確実
mgsm_ja_134,math,claude-sonnet-4-6,ling_1s,月曜日、ウォルトは4マイル歩いた。火曜日、彼は月曜日に歩いた分の6倍のマイルを歩いた。彼が月曜から水曜まで歩いた距離は合計41マイルだった。水曜日、彼は何マイル歩いたか？,13,13,,,1,0,回答: 13\n確信度: ほぼ確実
mgsm_ja_135,math,claude-sonnet-4-6,ling_1s,トムは月に4台の車を洗車します。それぞれの車の洗車費用が$15だとすると、一年にいくら払いますか？,720,720,,,1,0,回答: 720\n確信度: ほぼ確実
mgsm_ja_136,math,claude-sonnet-4-6,ling_1s,ブライアンの友達ボビーは、ブライアンが所持するゲームの数の3倍よりも5個少ないゲームを持っています。もしもブライアンが20個のビデオゲームを持っていて、比較する直前に5個なくしていた場合、ボビーはゲームを何個もっていますか？,40,40,,,1,0,回答: 40\n確信度: ほぼ確実
mgsm_ja_137,math,claude-sonnet-4-6,ling_1s,世界には27頭のユニコーンが残っています。そのうち3分の1は、スコティッシュハイランドです。スコティッシュユニコーンの3分の2はメスです。そこにメスのスコティッシュユニコーンは何頭いますか？,6,6,,,1,0,回答: 6\n確信度: ほぼ確実
mgsm_ja_138,math,claude-sonnet-4-6,ling_1s,ローリーはそれぞれ$7.50のサンドイッチを2つ注文し、それぞれ$1.50のポテトチップを2袋注文し、それぞれ$1.00のクッキーを2枚、配達してもらえるよう注文しました。会計時に20％の配達費が加算され、彼女は$5.00をチップで払いたいと思っています。配達の注文はいくらになりますか？,29,33,,,0,0,回答: 33\n確信度: ほぼ確実
